 300.00000000000000, 312.77292820702041, 325.28618417958990, 337.31202046010247, 348.67622676350703, 359.26559021916768, 369.02364911650091, 377.93981134129172, 386.03648140053627, 393.35717552628091, 399.95698157566875, 405.89562378096628, 411.23282605125530, 416.02546756001135, 420.32602435278403, 424.18187507770409, 427.63515289778741, 430.72291952411263, 433.47751135714088, 435.92696170954252, 438.09544039961082, 440.00367676642418, 441.66934801746959, 443.10742462044726, 444.33047025494767, 445.34889707358877, 446.17117864200213, 446.80402355703393, 447.25251278139189, 447.52020342973270, 447.60920124754659, 447.52020342973270, 447.25251278139183, 446.80402355703387, 446.17117864200213, 445.34889707358872, 444.33047025494767, 443.10742462044726, 441.66934801746970, 440.00367676642418, 438.09544039961082, 435.92696170954252, 433.47751135714088, 430.72291952411268, 427.63515289778741, 424.18187507770409, 420.32602435278409, 416.02546756001135, 411.23282605125524, 405.89562378096628, 399.95698157566869, 393.35717552628091, 386.03648140053622, 377.93981134129172, 369.02364911650096, 359.26559021916785, 348.67622676350703, 337.31202046010253, 325.28618417958990, 312.77292820702041, 300.00000000000000, 
 300.00000000000000, 314.17476441942938, 327.99408058485398, 341.15696352824864, 353.44946947651812, 364.75042330082954, 375.01830563621940, 384.27018717571246, 392.56064044417877, 399.96453434213436, 406.56470464987785, 412.44398688126449, 417.68057958813603, 422.34570621641586, 426.50274358234850, 430.20721855514819, 433.50727377838029, 436.44435141337664, 439.05394549841884, 441.36633941576514, 443.40728582305189, 445.19861069716950, 446.75873690006910, 448.10312996583406, 449.24467224267266, 450.19397273677657, 450.95961999178110, 451.54838468715718, 451.96537768953334, 452.21416822831543, 452.29686578533529, 452.21416822831537, 451.96537768953334, 451.54838468715724, 450.95961999178104, 450.19397273677657, 449.24467224267261, 448.10312996583411, 446.75873690006910, 445.19861069716950, 443.40728582305189, 441.36633941576520, 439.05394549841890, 436.44435141337669, 433.50727377838035, 430.20721855514824, 426.50274358234850, 422.34570621641586, 417.68057958813603, 412.44398688126444, 406.56470464987785, 399.96453434213441, 392.56064044417877, 384.27018717571246, 375.01830563621940, 364.75042330082960, 353.44946947651812, 341.15696352824870, 327.99408058485403, 314.17476441942938, 300.00000000000000, 
 300.00000000000000, 315.93207129829835, 331.35845497562775, 345.87235058333067, 359.21435335000820, 371.26843870860256, 382.02909528589441, 391.56214474937298, 399.97153304005133, 407.37581116600649, 413.89352992145098, 419.63527274339532, 424.70005091794906, 429.17430363659935, 433.13231175488482, 436.63728459499208, 439.74269049304627, 442.49359965914658, 444.92792626246023, 447.07752378602083, 448.96912364812579, 450.62512486556147, 452.06425013835030, 453.30208589850946, 454.35152329549067, 455.22311528908511, 455.92536278508760, 456.46494047992479, 456.84687095732886, 457.07465366378347, 457.15035367917847, 457.07465366378347, 456.84687095732886, 456.46494047992479, 455.92536278508771, 455.22311528908506, 454.35152329549072, 453.30208589850957, 452.06425013835030, 450.62512486556153, 448.96912364812579, 447.07752378602089, 444.92792626246035, 442.49359965914670, 439.74269049304633, 436.63728459499220, 433.13231175488488, 429.17430363659940, 424.70005091794906, 419.63527274339532, 413.89352992145092, 407.37581116600649, 399.97153304005133, 391.56214474937292, 382.02909528589441, 371.26843870860256, 359.21435335000825, 345.87235058333073, 331.35845497562775, 315.93207129829835, 300.00000000000000, 
 300.00000000000000, 318.19508587777881, 335.63535754027566, 351.75969049836823, 366.26723440068656, 379.07998219831609, 390.26761060937832, 399.97790099022063, 408.38769185256461, 415.67382154210873, 421.99852296062608, 427.50373221359712, 432.31027321817731, 436.51938710737181, 440.21517192973693, 443.46718887127793, 446.33288906070607, 448.85972863389833, 451.08694650035136, 453.04702758896246, 454.76689238427923, 456.26885682947295, 457.57140338760524, 458.68979837948820, 459.63658464184022, 460.42197293401210, 461.05415066369198, 461.53952243473680, 461.88289356250215, 462.08760493271075, 462.15562527201450, 462.08760493271075, 461.88289356250215, 461.53952243473680, 461.05415066369198, 460.42197293401216, 459.63658464184033, 458.68979837948825, 457.57140338760536, 456.26885682947301, 454.76689238427929, 453.04702758896246, 451.08694650035142, 448.85972863389833, 446.33288906070618, 443.46718887127798, 440.21517192973704, 436.51938710737181, 432.31027321817731, 427.50373221359712, 421.99852296062608, 415.67382154210873, 408.38769185256467, 399.97790099022063, 390.26761060937827, 379.07998219831603, 366.26723440068650, 351.75969049836817, 335.63535754027566, 318.19508587777881, 300.00000000000000, 
 300.00000000000000, 321.21293236433365, 341.22823414442053, 359.26387235072224, 375.01498183910064, 388.51673256650753, 399.98356842404729, 409.69427789326619, 417.92764933226516, 424.93341365745061, 430.92317718673945, 436.07104404348598, 440.51812133035480, 444.37801238219089, 447.74202618018660, 450.68364893202164, 453.26219945934793, 455.52574202397392, 457.51337699844197, 459.25703119173215, 460.78285422419509, 462.11230787877190, 463.26301702055991, 464.24943518012452, 465.08336545616299, 465.77436766568695, 466.33007515667009, 466.75643891374477, 467.05791211618316, 467.23758481205095, 467.29727558624285, 467.23758481205095, 467.05791211618316, 466.75643891374483, 466.33007515667015, 465.77436766568701, 465.08336545616299, 464.24943518012464, 463.26301702055991, 462.11230787877196, 460.78285422419509, 459.25703119173227, 457.51337699844203, 455.52574202397398, 453.26219945934798, 450.68364893202175, 447.74202618018666, 444.37801238219095, 440.51812133035480, 436.07104404348598, 430.92317718673951, 424.93341365745061, 417.92764933226516, 409.69427789326613, 399.98356842404723, 388.51673256650741, 375.01498183910053, 359.26387235072212, 341.22823414442053, 321.21293236433360, 300.00000000000000, 
 300.00000000000000, 325.42842469058547, 348.80080479143737, 369.05262852020888, 386.01214864283401, 399.98847324794031, 411.45574270265229, 420.88809728749686, 428.69533248577420, 435.20913890274909, 440.68987383080236, 445.33930420052786, 449.31332701156657, 452.73269835196368, 455.69146652222190, 458.26338733240539, 460.50673444057975, 462.46788953511640, 464.18402409873227, 465.68511042009567, 466.99543788044633, 468.13476316107688, 469.11918792584663, 469.96183199440543, 470.67335156123784, 471.26233867440772, 471.73562850459638, 472.09853384946729, 472.35502107043089, 472.50783770440268, 472.55859893966874, 472.50783770440273, 472.35502107043095, 472.09853384946729, 471.73562850459643, 471.26233867440777, 470.67335156123795, 469.96183199440543, 469.11918792584663, 468.13476316107688, 466.99543788044633, 465.68511042009573, 464.18402409873232, 462.46788953511640, 460.50673444057981, 458.26338733240539, 455.69146652222196, 452.73269835196368, 449.31332701156663, 445.33930420052786, 440.68987383080236, 435.20913890274909, 428.69533248577420, 420.88809728749686, 411.45574270265217, 399.98847324794025, 386.01214864283395, 369.05262852020877, 348.80080479143737, 325.42842469058542, 300.00000000000000, 
 300.00000000000000, 331.69997438386525, 359.49395733010169, 382.13372648773463, 399.99256172362277, 413.96933226781999, 424.96290729449845, 433.70712356020550, 440.75654372122369, 446.51804647415872, 451.28799710313598, 455.28310488436921, 458.66332766524499, 461.54814113408440, 464.02791758580247, 466.17187206776777, 468.03364286674315, 469.65524730950671, 471.06991695459266, 472.30415326240944, 473.37923514776213, 474.31233648947443, 475.11736256022914, 475.80558123463220, 476.38610231080565, 476.86624278713151, 477.25180514268499, 477.54728804321672, 477.75604341413356, 477.88038980076180, 477.92168890351331, 477.88038980076180, 477.75604341413350, 477.54728804321667, 477.25180514268504, 476.86624278713151, 476.38610231080565, 475.80558123463220, 475.11736256022914, 474.31233648947449, 473.37923514776213, 472.30415326240950, 471.06991695459271, 469.65524730950665, 468.03364286674309, 466.17187206776782, 464.02791758580247, 461.54814113408446, 458.66332766524494, 455.28310488436927, 451.28799710313592, 446.51804647415872, 440.75654372122369, 433.70712356020550, 424.96290729449845, 413.96933226781994, 399.99256172362271, 382.13372648773463, 359.49395733010169, 331.69997438386525, 300.00000000000000, 
 300.00000000000000, 341.87752577889080, 375.34134415746990, 399.99578905689935, 417.85508027169959, 430.93343756475502, 440.71949125166407, 448.22101622064980, 454.10575213386136, 458.81859520604746, 462.66106128310832, 465.84189738306122, 468.50885290727950, 470.76874435550917, 472.70032184888964, 474.36267916375340, 475.80086339452532, 477.04969229527671, 478.13640181196490, 479.08251500708309, 479.90518280343787, 480.61815983284197, 481.23252375530620, 481.75721116668541, 482.19942018122470, 482.56491445779773, 482.85825306989722, 483.08296347181044, 483.24166978754960, 483.33618503201200, 483.36757319265058, 483.33618503201200, 483.24166978754960, 483.08296347181050, 482.85825306989716, 482.56491445779773, 482.19942018122470, 481.75721116668547, 481.23252375530620, 480.61815983284203, 479.90518280343792, 479.08251500708309, 478.13640181196490, 477.04969229527671, 475.80086339452538, 474.36267916375340, 472.70032184888976, 470.76874435550917, 468.50885290727962, 465.84189738306117, 462.66106128310844, 458.81859520604746, 454.10575213386136, 448.22101622064974, 440.71949125166407, 430.93343756475502, 417.85508027169953, 399.99578905689941, 375.34134415746990, 341.87752577889086, 300.00000000000000, 
 300.00000000000000, 360.46879229703404, 399.99811988843135, 424.65302839449811, 440.49856342141538, 451.18988465972899, 458.76064952596232, 464.35175081841044, 468.62691340645438, 471.98958792487196, 474.69582922125949, 476.91465082559006, 478.76152896015373, 480.31775439564757, 481.64204502883905, 482.77776368602150, 483.75754891237023, 484.60637134243245, 485.34360237118739, 485.98444590654509, 486.54094901862760, 487.02272776198015, 487.43749626619257, 487.79145725670560, 488.08959312954670, 488.33588432702078, 488.53347354485044, 488.68478873198507, 488.79163398602310, 488.85525470699889, 488.87638136520661, 488.85525470699889, 488.79163398602310, 488.68478873198501, 488.53347354485044, 488.33588432702066, 488.08959312954664, 487.79145725670560, 487.43749626619257, 487.02272776198015, 486.54094901862760, 485.98444590654509, 485.34360237118739, 484.60637134243251, 483.75754891237017, 482.77776368602156, 481.64204502883899, 480.31775439564768, 478.76152896015367, 476.91465082559017, 474.69582922125943, 471.98958792487201, 468.62691340645438, 464.35175081841044, 458.76064952596238, 451.18988465972899, 440.49856342141533, 424.65302839449816, 399.99811988843135, 360.46879229703404, 300.00000000000000, 
 300.00000000000000, 399.99952868114082, 439.52932501123382, 458.11965663569032, 468.29628085983489, 474.56691364635060, 478.78150184313267, 481.79845945566808, 484.06060285292153, 485.81705862920592, 487.21806615148557, 488.35940143931441, 489.30491566774475, 490.09876128910179, 490.77240616109913, 491.34885135987781, 491.84527050060785, 492.27471841751571, 492.64727019291149, 492.97079992223104, 493.25152499268302, 493.49439378353412, 493.70336636639331, 493.88162051546163, 494.03170452744229, 494.15565141620971, 494.25506449588750, 494.33118131136240, 494.38492077745349, 494.41691690966218, 494.42754145421407, 494.41691690966218, 494.38492077745349, 494.33118131136240, 494.25506449588750, 494.15565141620965, 494.03170452744223, 493.88162051546163, 493.70336636639331, 493.49439378353412, 493.25152499268302, 492.97079992223104, 492.64727019291155, 492.27471841751571, 491.84527050060797, 491.34885135987776, 490.77240616109918, 490.09876128910184, 489.30491566774481, 488.35940143931441, 487.21806615148569, 485.81705862920592, 484.06060285292159, 481.79845945566808, 478.78150184313267, 474.56691364635060, 468.29628085983489, 458.11965663569026, 439.52932501123388, 399.99952868114082, 300.00000000000000, 
 300.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 500.00000000000000, 300.00000000000000, 
